020201|020201|020201|020201|020201|020201|020201|020201|020201|020201|020201|020201|020201|020201|020201|020201|020201|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|
020201|000000|000000|000000|020201|000000|000000|000000|020201|000000|000000|000000|000000|000000|000000|000000|020201|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|
020201|000000|000000|000000|000000|000000|000000|000000|020201|000000|000000|000000|000000|000000|000000|000000|020201|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|
020201|000000|000000|000000|020201|000000|000000|000000|020201|020201|000000|000000|000000|000000|000000|020201|020201|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|
020201|020201|000000|020201|020201|020201|000000|020201|020201|020201|020201|000000|000000|000000|020201|020201|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|
020201|000000|000000|000000|020201|000000|000000|000000|020201|020201|020201|020201|000000|020201|020201|020201|020201|020201|020201|020201|020201|020201|020201|020201|020201|020201|020201|020201|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|
020201|000000|000000|000000|020201|000000|000000|000000|020201|000000|000000|000000|000000|000000|000000|000000|000000|070702|070702|020201|000000|000000|101002|020201|000000|000000|000000|020201|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|
020201|000000|000000|000000|030301|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|12120106180702180802180902190702190802190902|000000|070702|070702|000000|000000|12120103230702230802230902|101002|000000|000000|000000|000000|020201|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|
020201|000000|000000|12120102031004050804|020201|000000|000000|000000|020201|000000|000000|000000|000000|000000|000000|000000|000000|070702|070702|020201|000000|000000|101002|020201|000000|000000|000000|020201|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|
020201|020201|030301|020201|020201|020201|020201|020201|020201|020201|020201|020201|000000|020201|020201|020201|020201|020201|020201|020201|020201|020201|020201|020201|020201|020201|020201|020201|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|000000|
